gamename,metacritic,reccount,IsFree,PCRECs,Price
Season of 12 Colors,0,1080,False,True,2.99
8-Bit Adventures: The Forgotten Journey Remastered Edition,0,0,False,True,9.99
Tompi Jones,0,0,False,True,3.99
TIS-100,0,1395,False,True,6.99
Path to the Sky,0,0,False,True,9.99
Arcana Heart 3 LOVE MAX!!!!!,0,149,False,True,29.99
Pixel Galaxy,68,0,False,True,9.99
ASCII Attack,0,0,False,True,2.99
Marble Mayhem: Fragile Ball,0,729,False,True,9.99
Gary Grigsbys War in the East,0,0,False,True,79.99
Sparkle 2,0,0,False,True,7.99
Geek Resort,0,0,False,True,4.99
Color Assembler,0,0,False,True,7.99
Gem Wars: Attack of the Jiblets,0,0,False,True,3.99
Hello Kitty and Sanrio Friends Racing,0,0,False,True,19.99
Midnights Blessing,0,0,False,True,9.99
The Tale of a Common Man,0,0,False,True,9.99
Black Home,0,0,False,True,9.99
Last Heroes,0,0,False,True,1.99
NOBUNAGAS AMBITION: Tenshouki WPK HD Version / Xin Chang noYe Wang Tian Xiang Ji  with pawaatsupukitsuto HD Version,0,0,False,True,54.99
Dungeoncraft,0,0,False,True,9.99
Holodrive,0,366,False,True,9.99
Fated Souls,0,0,False,True,9.99
Rugby Challenge 3,0,0,False,True,49.99
Kathy Rain,77,165,False,True,14.99
Cosmophony,0,0,False,True,4.99
Demons with Shotguns,0,0,False,True,9.99
Unlimited Escape 3 & 4 Double Pack,0,0,False,True,6.99
Cave Coaster,0,0,False,True,4.99
Nomad Fleet,0,0,False,True,9.99
Goodbye Deponia,80,899,False,True,159.99
Waste Walkers,0,134,False,True,9.99
Discouraged Workers,0,0,False,True,14.99
Super 3-D Noahs Ark,0,319,False,True,4.99
Making History: The Calm and the Storm Gold Edition,0,0,False,True,4.99
Halcyon 6: Starbase Commander,0,580,False,True,19.99
Gridberd,0,0,False,True,6.99
VERLIES II,0,0,False,True,9.99
Rolling Shapes,0,0,False,True,1.99
Knee Deep,0,0,False,True,19.99
Karos Returns,0,367,True,True,0.0
Samsa and the Knights of Light,0,0,False,True,4.99
Two Digits,0,156,False,True,1.99
Orc Assault,0,0,False,True,19.99
Advent,0,0,False,True,0.0
Dr. Spacezoo,0,0,False,True,7.99
Flix The Flea,0,166,False,True,2.99
Downpour,0,0,False,True,0.99
Hostile Dimension,0,0,False,True,1.99
Teddy Floppy Ear - The Race,0,447,False,True,4.99
Space Grunts,0,0,False,True,9.99
Awe,0,120,False,True,0.99
Gnumz: Masters of Defense,0,0,False,True,4.99
Grey Cubes,0,278,False,True,0.99
Gunnheim,0,126,False,True,9.99
Bounty Train,0,245,False,True,24.99
Legends of Pixelia,0,0,False,True,9.99
A Bastards Tale,0,0,False,True,4.99
Tap Heroes,0,387,False,True,2.99
SBX: Invasion,0,0,False,True,4.99
COLINA: Legacy,0,0,False,False,0.0
Far Cry(r) Primal,74,5235,False,True,59.99
Rolling Sun,0,153,False,True,4.99
Pixel Space,0,0,False,True,4.99
Age of Castles: Warlords,0,0,False,True,1.99
Ramayana,0,0,False,True,11.99
Dreaming,0,0,False,True,0.99
Football Mogul 2014,0,0,False,True,9.99
Collider,0,0,False,True,5.99
Gunslugs,0,0,False,True,4.99
Pillar,0,0,False,True,7.99
Barony,0,500,False,True,9.99
Tree of Savior (English Ver.),0,10982,True,True,0.0
Starship Rubicon,0,0,False,True,9.99
DigiFish Aqua Real 2,0,0,False,True,9.99
Yasai Ninja,0,0,False,True,1.99
Soviet Monsters: Ekranoplans,0,0,False,True,14.99
Astro Lords: Oort Cloud,0,0,True,True,0.0
Spooky Cats,0,190,False,True,2.99
Turnover,0,0,False,True,9.99
Weird Park Trilogy,0,0,False,True,19.99
SnarfQuest Tales,0,0,False,True,19.99
Tumbleweed Express,0,0,False,True,4.99
Tales of Symphonia,0,981,False,True,19.99
Warriors & Castles,0,0,False,True,2.99
D3DGear - Game Recording and Streaming Software,0,170,False,True,39.99
World Defense : A Fragmented Reality Game,0,0,False,True,4.99
Spaceforce Rogue Universe HD,0,0,False,True,12.99
GROOVY,0,0,False,True,7.99
The Lost Mythologies,0,1255,True,True,0.0
Tanita: A Plasticine Dream,0,0,False,True,4.99
A Stroke of Fate: Operation Bunker,0,0,False,True,9.99
Grand Designer,0,0,False,True,49.99
Envelop for Windows (Public Beta),0,0,True,True,0.0
Realm of Perpetual Guilds,0,0,False,True,0.0
Chiptune Champion,0,163,False,True,9.99
The Language Game,0,0,False,True,4.99
Second Warfare,0,0,False,True,14.99
Girl Amazon Survival,0,0,False,True,2.99
Floors of Discomfort,0,0,False,True,1.99
Pulse,57,0,False,True,14.99
RPG MO,0,1003,True,True,0.0
Shot In The Dark,0,126,True,True,0.0
Fitz the Fox,0,0,False,True,3.99
Red Crow Mysteries: Legion,0,0,False,True,6.99
New York Mysteries: Secrets of the Mafia,0,0,False,True,6.99
Lost Lands: The Four Horsemen,0,0,False,True,6.99
Professor Why(tm) Chemistry 1,0,0,False,True,9.99
Robbery Bob: Man of Steal,0,0,False,True,7.99
Cash_Out,0,0,False,True,4.99
Family Tree Heritage Platinum 9,0,0,False,True,39.99
Temper Tantrum,0,1934,False,True,0.99
Bernie Needs Love,0,0,False,True,2.99
Grail to the Thief,0,0,False,True,2.99
Kung Fury: Street Rage,0,1835,False,True,2.99
Black Sails - The Ghost Ship,0,105,False,True,9.99
Stones of Sorrow,0,0,False,True,3.99
All Is Dust,0,1050,True,True,0.0
Cast of the Seven Godsends - Redux,0,101,False,True,6.99
Contradiction - Spot The Liar!,0,977,False,True,9.99
The Kindred,0,0,False,True,14.99
Divinity: Original Sin - Enhanced Edition,94,2900,False,True,39.99
Stargazer,0,0,False,True,4.99
Fury Of The Gods,0,0,False,True,3.99
A Wizards Lizard: Soul Thief,0,0,False,True,9.99
1993 Space Machine,0,0,False,True,8.99
Weapon of Choice,0,0,False,True,4.99
Shoot 1UP,0,0,False,True,3.99
Explosionade,0,0,False,True,3.99
Game Type,0,0,False,True,2.99
The Assembly,57,0,False,True,19.99
Arkhelom 3D,0,0,False,True,3.99
Ryzom,64,221,True,True,0.0
Way of Gold and Steel,0,0,False,True,6.99
DinoSystem,0,123,False,True,7.99
LiEat,0,722,False,True,2.99
Fantastic Pinball Thrills,0,0,False,True,4.99
Hot Pinball Thrills,0,0,False,True,3.99
Soccer Pinball Thrills,0,0,False,True,3.99
Apothecarium: The Renaissance of Evil - Premium Edition,0,0,False,True,6.99
Sisters Secrecy: Arcanum Bloodlines - Premium Edition,0,0,False,True,6.99
Fleeting Ages,0,0,False,True,9.99
Eisenhorn: XENOS,48,117,False,True,19.99
Sudden Strike 4,0,0,False,False,49.99
Letter Quest: Grimms Journey Remastered,0,182,True,True,7.99
Metrico+,68,0,False,True,13.99
Sherlock Holmes Consulting Detective: The Case of the Mummys Curse,0,0,False,True,2.99
Virginia,0,0,False,True,0.0
Portal Knights,0,4183,False,True,14.99
Infinium Strike,0,0,False,True,14.99
Stairs,65,119,False,True,12.99
Falcon,0,0,False,True,6.99
Winter Sports Trilogy Super Pack,0,0,False,True,6.99
Fork Truck Challenge,0,0,False,True,7.99
Gravity Core - Braintwisting Space Odyssey,0,0,False,True,9.99
Concealed Intent,0,0,False,True,14.99
Sniper Tactical,0,0,False,True,4.99
Twin Robots,0,0,False,True,4.99
Eternal Step,0,0,False,True,9.99
DARK SOULS(tm) III,89,26844,False,True,59.99
Revolution Under Siege Gold,0,0,False,True,24.99
VoiceBot,0,110,False,True,8.99
TransPlan,0,192,False,True,2.99
Questria: Rise of the Robot Skullfaces,0,0,False,True,9.99
Cheats 4 Hire,0,0,False,True,4.99
The Last Dogma,0,0,False,True,6.99
S.O.R.S,0,0,False,True,9.99
Mactabilis,0,0,False,True,2.99
March of Industry: Very Capitalist Factory Simulator Entertainments,0,0,False,True,9.99
Ember Strike,0,469,True,True,0.0
Tiki Galore,0,0,False,True,2.99
RigIT,0,0,False,True,8.99
Positron,0,0,False,True,0.0
Defend The Highlands,0,0,False,True,9.99
Agatha Christie - The ABC Murders,0,204,False,True,14.99
ADventure Lib,0,0,False,True,1.99
Golf Masters,0,0,False,True,0.0
Orc Slayer,0,0,False,True,4.99
Icarus-X: Tides of Fire,0,0,False,True,4.99
Energy Balance,0,0,False,True,2.99
Al Emmos Postcards from Anozira,0,0,False,True,4.99
Korwin The Game,0,180,False,True,1.99
Death Tractor,0,0,False,True,3.99
The Eigengrau Menagerie,0,0,False,True,2.99
Super Star Path,0,0,False,True,3.99
Tin Star,0,186,False,True,4.99
Gunpowder,76,0,False,True,3.99
Lunch Truck Tycoon,0,216,False,True,0.99
VROOM: Aerie,0,0,False,True,5.99
Sakura Fantasy Chapter 1,0,569,False,True,9.99
Unveil,0,0,False,True,14.99
Bitweb,0,127,True,True,0.0
Warhammer 40000 : Eternal Crusade,0,2288,False,True,39.99
Pizza Express,0,113,False,True,6.99
Superstatic,0,0,False,True,5.99
Mighty Switch Force! Hose It Down!,0,0,False,True,2.99
Colortone,0,0,False,True,4.99
Butsbal,0,0,False,True,2.99
Omni,0,0,False,True,0.0
ICY,56,168,False,True,12.99
The Architect,0,0,False,True,2.99
The Logomancer,0,0,False,True,4.99
NOBUNAGAS AMBITION: Souzou SengokuRisshiden / Xin Chang noYe Wang *Chuang Zao  Zhan Guo Li Zhi Chuan,0,225,False,True,59.99
16bit Trader,0,804,False,True,2.99
Chronicon,0,204,False,True,9.99
New kind of adventure,0,1221,False,True,0.99
Taimumari,0,0,False,True,4.99
Football Tactics,0,625,False,True,14.99
DungeonRift,0,0,False,True,9.99
Three Days,0,0,False,True,4.99
Air Brawl,0,600,True,True,0.0
CortexGear:AngryDroids,0,0,False,True,5.99
Apartment 666,0,0,False,True,2.99
The Adventures of Mr. Bobley,0,309,False,True,3.99
QUASAR,0,0,False,True,0.0
Invisigun Heroes,0,0,False,True,0.0
Volstead,0,0,False,True,2.99
Quantum Conscience,0,0,False,True,4.99
Build n Bump,0,0,False,True,2.99
The Forgettable Dungeon,0,0,False,True,0.0
Human Resource Machine,78,1128,False,True,9.99
Rytmik Ultimate,0,0,False,True,17.99
Island Defense,0,0,False,True,4.99
SLIDE: platformer,0,0,False,True,9.99
Trackmania(r) Turbo,0,839,False,True,39.99
Anno 2205(tm),72,1750,False,True,39.99
Trap Them,0,0,False,True,4.99
Viridi,46,3637,True,True,0.0
Pro Evolution Soccer 2016,76,3086,False,True,19.99
Black Island,0,0,False,True,2.99
Assault Corps 2,0,0,False,True,2.99
Illuminascii,0,0,False,True,10.99
SAGA,61,108,True,True,0.0
Industry Transporters,0,0,False,True,9.99
DNO Rasas Journey,0,0,False,True,2.99
The Isle,0,2585,False,True,19.99
Hadean Lands,0,0,False,True,11.99
Ground Breakers,0,0,False,True,9.99
GUILTY GEAR Xrd -SIGN-,84,1588,False,True,29.99
OVERGRAVITY,0,0,False,True,4.99
Acaratus,0,0,False,True,24.99
Last Days of Old Earth,66,0,False,True,24.99
Kelvin and the Infamous Machine,79,0,False,True,14.99
Big Fish Legend,0,102,False,True,6.99
WildStar,82,2384,True,True,0.0
Project Orion,0,0,False,True,0.0
Splendor,0,0,False,True,9.99
Monument,0,0,False,True,3.99
World War II GI,0,0,False,True,6.99
Big Thinkers Kindergarten,0,0,False,True,6.99
Big Thinkers 1st Grade,0,0,False,True,6.99
Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,0,0,False,True,2.99
Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess,0,0,False,True,2.99
Minecraft: Story Mode - A Telltale Games Series,0,6493,False,True,24.99
ASTROKILL,0,0,False,True,9.99
Hot Guns,0,0,False,True,8.99
Tiki Man,0,126,False,True,0.99
Professor Teaches Windows 10,0,0,False,True,14.99
Professor Teaches(r) Excel 2013 & 365,0,0,False,True,14.99
Professor Teaches(r) Word 2013 & 365,0,0,False,True,14.99
Noctropolis,0,0,False,True,9.99
Hatoful Boyfriend: Holiday Star,54,192,False,True,9.99
UnderEarth,0,0,False,True,14.99
Chronicle Keepers: The Dreaming Garden,0,0,False,True,4.99
Hide & Hold Out - H2o,0,492,False,True,17.99
Tactical Genius,0,130,True,True,0.0
Fallout 4,84,72929,False,True,59.99
Pale Echoes,0,0,False,True,4.99
Daemon Detective Gaiden,0,0,False,True,9.99
Deficis,0,0,False,True,14.99
Subaeria,0,0,False,True,12.99
Alarameth TD(tm),0,0,False,True,6.99
Biodrone Battle,0,126,False,True,1.99
The Tower Of Elements,0,142,False,True,1.99
Close Your Eyes,0,468,True,True,0.0
ChessBase 13 Academy,0,0,False,True,149.99
ChessBase 13 Pro,0,0,False,True,234.99
Western Press,0,0,False,True,4.99
Who Is Mike - A Visual Novel,0,229,True,True,0.0
Lost Lands: Dark Overlord,0,0,False,True,6.99
Chicken Invaders 3,0,0,False,True,4.99
ENKI,43,0,False,True,9.99
N.E.R.O.: Nothing Ever Remains Obscure,59,0,False,True,19.99
Prismatica,0,0,False,True,4.99
Pike and Shot : Campaigns,0,0,False,True,39.99
Xia Ke Feng Yun Chuan (Tale of Wuxia),0,1045,False,True,16.99
Unfair Jousting Fair,0,0,False,True,4.99
Space Drifters 2D,0,0,False,True,0.99
IRFaceRig,0,0,True,True,0.0
Tcheco in the Castle of Lucio,0,245,False,True,0.99
Blockwick 2,0,0,False,True,11.99
G-senjou no Maou - The Devil on G-String,0,138,False,True,19.99
Sakura Beach,0,287,False,True,9.99
Starlight Vega,0,0,False,True,14.99
Idol Magical Girl Chiru Chiru Michiru Part 1,0,0,False,True,19.99
Idol Magical Girl Chiru Chiru Michiru Part 2,0,0,False,True,19.99
Fox & Flock,0,104,False,True,1.99
FINAL FANTASY IX,84,1840,False,True,20.99
Mushihimesama,86,535,False,True,19.99
DARIUSBURST Chronicle Saviours,0,248,False,True,49.99
Eternal Destiny,0,0,False,True,9.99
Blue Libra,0,0,False,True,7.99
Empire TV Tycoon,0,397,False,True,9.99
Slam,0,0,False,True,3.99
Void And Meddler,0,101,False,True,4.99
Mortos,0,0,False,True,2.99
Protocol,0,0,False,True,0.99
Cardinal Quest 2,0,0,False,True,14.99
Energy Hook,0,0,False,True,17.99
Rack N Ruin,0,0,False,True,9.99
Rebel Wings,0,0,False,True,9.99
Nyctophobia,0,251,False,True,1.99
Hack RUN,0,0,False,True,4.99
Football Manager 2016,81,4141,False,True,49.99
Fortify,0,0,False,True,4.99
Putrefaction,0,240,False,True,4.99
Pump-Action Captain,0,0,False,True,4.99
The Knobbly Crook: Chapter I - The Horse You Sailed In On,0,133,True,True,0.0
Nomad,0,1071,True,True,0.0
Production Inc.,0,0,False,True,19.99
Dont Be Patchman,0,0,False,True,14.99
Jurassic Island: The Dinosaur Zoo,0,0,False,True,3.99
Robot Tsunami,0,0,False,True,9.99
Badland Bandits,0,121,True,True,0.0
Sunny Hillride,0,0,False,True,1.99
Witches Heroes and Magic,0,0,False,True,14.99
Natures Zombie Apocalypse,0,0,False,True,12.99
Robo Miner,0,0,False,True,2.99
Untamed: Life Of A Cougar,0,0,False,True,14.99
Forest Warrior,0,0,False,True,3.99
Valley,0,162,False,True,19.99
Shadows on the Vatican Act II: Wrath,0,0,False,True,6.99
Blues and Bullets,73,825,False,True,4.99
Potions: A Curious Tale,0,0,False,True,0.0
Neptune Flux,0,0,False,True,0.0
Thea: The Awakening,73,1219,False,True,19.99
Sayonara Umihara Kawase,0,0,False,True,14.99
ESCHATOS,0,0,False,True,14.99
Kagura Douchuuki,0,0,False,True,13.99
Police Tactics: Imperio,0,171,False,True,19.99
Steamroll,0,0,False,True,12.99
The Princess Heart,0,0,False,True,4.99
Galagans Island: Reprymian Rising,0,0,False,True,1.99
Pesadelo - Regressao,0,0,False,True,5.99
Wayward,0,118,False,True,7.99
Atlantic Quest Solitaire,0,0,False,True,4.99
Sumo Revise,0,124,False,True,4.99
Clandestinity of Elsie,0,0,False,True,4.99
Buggy,0,0,False,True,4.99
Sol Divide,0,0,False,True,4.99
Mobile Light Force (aka Gunbird),0,0,False,True,4.99
ReLoaded,0,0,False,True,4.99
Superstar Dance Club,0,0,False,True,4.99
Polynomial 2,0,0,False,True,11.99
DELTAZEAL,0,0,False,True,11.99
Fate Tectonics,0,0,False,True,19.99
Diner Mania,0,0,False,True,3.99
Animated Puzzles,0,0,False,True,7.99
Bloo Kid 2,0,167,False,True,3.99
Technolust,0,0,False,True,19.99
DOOM,85,23915,False,True,59.99
Gravity Error,0,0,False,True,4.99
Alteil: Horizons,0,0,True,True,0.0
Mahjong Pretty Girls Battle : School Girls Edition,0,152,False,True,14.99
Panzermadels: Tank Dating Simulator,0,648,False,True,9.99
Hush,0,0,False,True,9.99
MiniOne Racing,0,0,False,True,4.99
Three Heroes,0,0,False,True,4.99
SONAR Steam Edition,0,0,False,True,99.99
Flute Master,0,0,False,True,9.99
Celias Quest,0,0,False,True,9.99
Warhawks,0,0,False,True,0.0
The Secret of Tremendous Corporation,0,206,True,True,0.0
STASIS,79,676,False,True,19.99
Signal to Noise,0,0,False,True,4.99
Hover Junkers,78,553,False,True,34.99
Tap Tap Infinity,0,743,True,True,0.0
Inevitability,0,0,False,True,4.99
Incandescent,0,0,False,True,1.99
Spandex Force: Champion Rising,0,0,False,True,2.99
Axion,0,0,False,True,1.99
SpaceCorn,0,360,False,True,0.99
Fishing Planet,0,6351,True,True,0.0
Killing Time at Lightspeed: Enhanced Edition,0,0,False,True,9.99
Final Approach,0,205,False,True,24.99
DonYoku,0,0,False,True,11.99
Zombie Killtime,0,0,False,True,3.99
Anima Gate of Memories,0,161,False,True,19.99
Wind of Luck: Arena,0,379,False,True,0.0
Demon Horde Master,0,0,False,True,1.99
Teeworlds,0,2084,True,True,0.0
Barbara-ian,0,0,False,True,5.99
Boss 101,0,0,False,True,0.0
Bocce Revolution,0,0,False,True,14.99
B.A.D Battle Armor Division,0,0,False,True,5.99
6 Nights,0,0,False,True,3.99
Orion: A Sci-Fi Visual Novel,0,0,False,True,12.99
Sky Rogue,0,342,False,True,9.99
The Ritual on Weylyn Island,0,0,False,True,4.99
Ted by Dawn,0,0,False,True,0.0
The Men of Yoshiwara: Kikuya,0,126,False,True,29.99
Shoppe Keep,0,1396,False,True,9.99
Karma,0,0,False,True,4.99
Cruel Arena,0,0,False,True,0.99
Lost in Paradise,0,0,False,True,2.99
Edengrad,0,0,False,True,0.0
Dead by Daylight,71,30933,False,True,19.99
Hydraulic Empire,0,0,False,True,9.99
Orion Trail,0,110,False,True,9.99
Dragon Rider,0,0,False,True,0.0
Proton Pulse,0,0,False,True,14.99
Bezier,0,0,False,True,9.99
Epic Cards Battle(TCG),0,637,True,True,0.0
Shred! Downhill Mountain Biking,0,0,False,True,5.99
Dandy: Or a Brief Glimpse Into the Life of the Candy Alchemist,0,0,False,True,9.99
Life of Rome,0,0,False,True,0.0
Allods Online RU,0,478,True,True,0.0
RC Simulation 2.0,0,127,False,True,14.99
80 Days,84,403,False,True,9.99
DRIFT 84,0,0,False,True,2.99
Tom Clancys EndWar(r) Online,0,374,True,True,0.0
My Paper Boat,0,0,False,True,4.99
Koala Kids,0,0,False,True,2.99
Red Rope: Dont Fall Behind,0,0,False,True,7.99
Induction,0,0,False,True,0.0
Bards Gold,58,0,False,True,4.99
Xenocide,0,0,False,True,2.99
Trials on Tatooine,0,644,True,True,0.0
Dragon Saga,65,504,True,True,0.0
Eon Altar,0,217,False,True,6.99
Neoncube,0,0,False,True,0.99
Action Alien,0,0,False,True,4.99
Dungeon Nightmares II : The Memory,0,110,False,True,8.99
Virtual Desktop,0,422,False,True,14.99
Journey To The Center Of The Earth,65,254,False,True,3.99
Exiles End,0,0,False,True,9.99
SKYHILL,63,490,False,True,14.99
Dark Years,0,0,False,True,14.99
Devilry,0,0,False,True,4.99
Lightrise(tm),0,0,False,True,0.99
8Bit Fiesta,0,114,False,True,6.99
Space Xonix,0,0,False,True,1.99
Kidnapped,0,315,False,True,2.99
Eco - Global Survival Game,0,0,False,True,0.0
Heart of Ember CH1,0,0,False,True,4.99
Devils Bluff,0,166,False,True,14.99
The Amber Throne,0,0,False,True,14.99
E.T. Armies,54,124,False,True,14.99
Super Dungeon Run,0,0,False,True,4.99
Relic Hunters Zero,0,3987,True,True,0.0
Hot Lava,0,0,False,True,0.0
Glass Wing,0,0,False,True,5.99
Piercing Blow,0,1278,True,True,0.0
Feudalism,0,0,False,True,14.99
FINAL FANTASY V,0,388,False,True,15.99
FINAL FANTASY VI,0,484,False,True,15.99
RETSNOM,0,0,False,True,4.99
HITMAN(tm),0,8565,False,True,14.99
RISK - The Game of Global Domination,0,113,False,True,6.99
BrainBread 2 Mod Tools,0,0,False,False,0.0
JamG,0,0,False,True,9.99
a Family of Grave Diggers,0,0,False,True,9.99
Medieval Mercs,0,295,False,True,1.99
The Fleets of Sol,0,0,False,True,8.99
Sakura Clicker,0,11532,True,True,0.0
Fragile Allegiance,0,0,False,True,4.99
Empyrion - Galactic Survival,0,5198,False,True,19.99
Dead Island Definitive Edition,0,1079,False,True,19.99
Dead Island: Riptide Definitive Edition,0,281,False,True,19.99
SUMICO - The Numbers Game,0,0,False,True,4.99
Dungeon Souls,0,885,False,True,12.99
Angels That Kill,0,0,False,True,2.99
Hue,79,0,False,True,14.99
Star Chronicles: Delta Quadrant,0,132,False,True,0.99
Sound of Drop - fall into poison -,0,138,False,True,12.99
Lilly and Sasha: Guardian Angels,0,0,False,True,4.99
Vortex,0,0,False,False,4.99
Metro Warp,0,0,False,True,9.99
Squarelands,0,107,False,True,3.99
Flesh Eaters,0,1013,False,True,1.99
Expert Rifleman - Reloaded,0,0,False,True,14.99
Flight Unlimited Las Vegas,0,0,False,True,2.99
SEEP Universe,0,0,False,True,2.99
Deadlands Noir - That Old Time Religion,0,0,False,True,3.99
Mu Complex,0,0,False,True,8.99
Boneless Zombie,0,0,False,True,4.99
Princess Kaguya: Legend of the Moon Warrior,0,0,False,True,10.99
Swords & Crossbones: An Epic Pirate Story,0,0,False,True,4.99
RPG Maker 2000,0,0,False,True,24.99
Funk of Titans,0,0,False,True,6.99
Judgement,0,0,False,True,4.99
The Ship: Remasted,0,348,False,True,19.99
Close Order,0,0,False,True,4.99
Doomedn Damned,0,0,False,True,5.99
Firewatch,81,16098,False,True,19.99
Doorways: Holy Mountains of Flesh,0,306,False,True,19.99
League of Mermaids,0,0,False,True,6.99
Machina of the Planet Tree -Planet Ruler-,0,0,False,True,12.99
Dont drop the soap,0,0,False,True,0.0
Rivals of Aether,0,2026,False,True,14.99
Cross of the Dutchman,59,207,False,True,8.99
Castles,0,0,False,True,2.99
Florensia,0,0,True,True,0.0
Impulse Revolution,0,0,False,True,6.99
Industry Manager: Future Technologies,0,0,False,True,0.0
Sketch Tales,0,0,False,True,9.99
